replication,dimension,subgroup,true_mean,x1_mean,x2_mean,sign_reversal,strong_sign_reversal
10,40,x1_high__x2_low,1.40031134339665,1.1964389008867,1.19216017408789,0,0
10,40,x1_low__x2_high,-1.00008061694275,-0.900325420588793,-0.891880251152174,0,0
10,40,x1_low__x2_low,0.099267145247193,0.177812948175469,0.300764637256793,0,0
10,100,x1_high__x2_high,0.300154619502776,0.398281168330505,0.0322326898534442,0,0
10,100,x1_high__x2_low,1.40031134339665,1.07795529705592,1.08433490008997,0,0
10,100,x1_low__x2_high,-1.00008061694275,-0.771286805556712,-0.77437333067616,0,0
10,100,x1_low__x2_low,0.099267145247193,0.040871871331688,0.420680900536747,0,0
10,250,x1_high__x2_high,0.300154619502776,0.515453393939271,-0.11597886371055,1,1
10,250,x1_high__x2_low,1.40031134339665,0.92473967626796,0.9348098569948,0,0
10,250,x1_low__x2_high,-1.00008061694275,-0.612461044016514,-0.604521468107835,0,0
10,250,x1_low__x2_low,0.099267145247193,-0.0935417245200083,0.541370286609057,1,0
10,500,x1_high__x2_high,0.300154619502776,0.551364218276601,-0.164727696022869,1,1
10,500,x1_high__x2_low,1.40031134339665,0.824124818432539,0.829650082633833,0,0
10,500,x1_low__x2_high,-1.00008061694275,-0.488592619384533,-0.483213336933657,0,0
10,500,x1_low__x2_low,0.099267145247193,-0.153376725709136,0.579574605913902,1,1
11,40,x1_high__x2_high,0.300351905537651,0.468640005364491,0.354706802885021,0,0
11,40,x1_high__x2_low,1.39995650055274,1.36191431533131,1.39162856985369,0,0
11,40,x1_low__x2_high,-1.00065117554197,-0.963890881726051,-0.995196768165648,0,0
11,40,x1_low__x2_low,0.0996794398761102,0.00899131686870302,0.112128168058856,0,0
11,100,x1_high__x2_high,0.300351905537651,0.600090343223336,0.218671219465099,0,0
11,100,x1_high__x2_low,1.39995650055274,1.23494209203759,1.25635955016815,0,0
11,100,x1_low__x2_high,-1.00065117554197,-0.831964991088632,-0.865374036098352,0,0
11,100,x1_low__x2_low,0.0996794398761102,-0.11219441460429,0.248782122833586,1,1
11,250,x1_high__x2_high,0.300351905537651,0.722279705668219,0.0465384820387281,0,0
11,250,x1_high__x2_low,1.39995650055274,1.09559634954193,1.0573675837206,0,0
11,250,x1_low__x2_high,-1.00065117554197,-0.669938054441348,-0.66156548819282,0,0
11,250,x1_low__x2_low,0.0996794398761102,-0.23834184138902,0.397519178299192,1,1
11,500,x1_high__x2_high,0.300351905537651,0.738968705022226,-0.0396291396627818,1,0
11,500,x1_high__x2_low,1.39995650055274,1.00285977093038,0.902777339882097,0,0
11,500,x1_low__x2_high,-1.00065117554197,-0.572516105755024,-0.504628836453888,0,0
11,500,x1_low__x2_low,0.0996794398761102,-0.257881443776137,0.47389892650378,1,1
12,40,x1_high__x2_high,0.299367354849917,0.430706366861516,0.309777805557781,0,0
12,40,x1_high__x2_low,1.40094006699193,1.23474941900419,1.27262606251702,0,0
12,40,x1_low__x2_high,-0.999830352941742,-0.741680267591854,-0.780053487494672,0,0
