"sample","scenario","seed","raw_column","raw_name","class_id","representative","representative_name"
"simulation","routine_bundle",18,2,"x02",5,TRUE,"x02"
"simulation","routine_bundle",18,3,"x03",16,TRUE,"x03"
"simulation","routine_bundle",18,4,"x04",12,TRUE,"x04"
"simulation","routine_bundle",18,5,"x05",13,TRUE,"x05"
"simulation","routine_bundle",18,6,"x06",15,TRUE,"x06"
"simulation","routine_bundle",18,7,"x07",14,TRUE,"x07"
"simulation","routine_bundle",18,8,"x08",3,TRUE,"x08"
"simulation","routine_bundle",18,9,"x09",8,TRUE,"x09"
"simulation","routine_bundle",18,10,"x10",4,TRUE,"x10"
"simulation","routine_bundle",18,11,"x11",11,TRUE,"x11"
"simulation","routine_bundle",18,12,"x12",19,TRUE,"x12"
"simulation","routine_bundle",18,13,"x13",10,TRUE,"x13"
"simulation","routine_bundle",18,14,"x14",6,TRUE,"x14"
"simulation","routine_bundle",18,15,"x15",18,TRUE,"x15"
"simulation","routine_bundle",18,16,"x16",20,TRUE,"x16"
"simulation","routine_bundle",18,17,"x17",2,TRUE,"x17"
"simulation","routine_bundle",18,18,"x18",17,TRUE,"x18"
"simulation","routine_bundle",18,19,"x19",1,TRUE,"x19"
"simulation","routine_bundle",18,20,"x20",7,TRUE,"x20"
"simulation","routine_bundle",18,21,"x01__admin_alias",9,FALSE,"x01"
"simulation","routine_bundle",18,22,"x08__admin_alias",3,FALSE,"x08"
"simulation","routine_bundle",18,23,"x20__admin_alias",7,FALSE,"x20"
"simulation","routine_bundle",18,24,"x02__standardized",5,FALSE,"x02"
"simulation","routine_bundle",18,25,"x05__standardized",13,FALSE,"x05"
"simulation","routine_bundle",18,26,"x06__standardized",15,FALSE,"x06"
"simulation","routine_bundle",18,27,"x03__complement",16,FALSE,"x03"
"simulation","routine_bundle",18,28,"x07__complement",14,FALSE,"x07"
"simulation","routine_bundle",18,29,"x09__complement",8,FALSE,"x09"
"simulation","routine_bundle",18,30,"x01__log",9,FALSE,"x01"
"simulation","routine_bundle",18,31,"x01__rank",9,FALSE,"x01"
"simulation","routine_bundle",18,32,"x02__log",5,FALSE,"x02"
"simulation","routine_bundle",18,33,"x02__rank",5,FALSE,"x02"
"simulation","routine_bundle",18,34,"x03__log",16,FALSE,"x03"
"simulation","routine_bundle",18,35,"x03__rank",16,FALSE,"x03"
"simulation","canonical",19,1,"x01",4,TRUE,"x01"
"simulation","canonical",19,2,"x02",6,TRUE,"x02"
"simulation","canonical",19,3,"x03",1,TRUE,"x03"
"simulation","canonical",19,4,"x04",14,TRUE,"x04"
"simulation","canonical",19,5,"x05",13,TRUE,"x05"
"simulation","canonical",19,6,"x06",10,TRUE,"x06"
"simulation","canonical",19,7,"x07",9,TRUE,"x07"
"simulation","canonical",19,8,"x08",16,TRUE,"x08"
"simulation","canonical",19,9,"x09",7,TRUE,"x09"
"simulation","canonical",19,10,"x10",3,TRUE,"x10"
"simulation","canonical",19,11,"x11",12,TRUE,"x11"
"simulation","canonical",19,12,"x12",15,TRUE,"x12"
"simulation","canonical",19,13,"x13",17,TRUE,"x13"
"simulation","canonical",19,14,"x14",11,TRUE,"x14"
"simulation","canonical",19,15,"x15",8,TRUE,"x15"
"simulation","canonical",19,16,"x16",20,TRUE,"x16"
"simulation","canonical",19,17,"x17",19,TRUE,"x17"
"simulation","canonical",19,18,"x18",18,TRUE,"x18"
"simulation","canonical",19,19,"x19",5,TRUE,"x19"
"simulation","canonical",19,20,"x20",2,TRUE,"x20"
"simulation","administrative_aliases",19,1,"x01",4,TRUE,"x01"
"simulation","administrative_aliases",19,2,"x02",6,TRUE,"x02"
"simulation","administrative_aliases",19,3,"x03",1,TRUE,"x03"
"simulation","administrative_aliases",19,4,"x04",14,TRUE,"x04"
"simulation","administrative_aliases",19,5,"x05",13,TRUE,"x05"
"simulation","administrative_aliases",19,6,"x06",10,TRUE,"x06"
"simulation","administrative_aliases",19,7,"x07",9,TRUE,"x07"
"simulation","administrative_aliases",19,8,"x08",16,TRUE,"x08"
"simulation","administrative_aliases",19,9,"x09",7,TRUE,"x09"
"simulation","administrative_aliases",19,10,"x10",3,TRUE,"x10"
"simulation","administrative_aliases",19,11,"x11",12,TRUE,"x11"
"simulation","administrative_aliases",19,12,"x12",15,TRUE,"x12"
"simulation","administrative_aliases",19,13,"x13",17,TRUE,"x13"
"simulation","administrative_aliases",19,14,"x14",11,TRUE,"x14"
"simulation","administrative_aliases",19,15,"x15",8,TRUE,"x15"
"simulation","administrative_aliases",19,16,"x16",20,TRUE,"x16"
"simulation","administrative_aliases",19,17,"x17",19,TRUE,"x17"
"simulation","administrative_aliases",19,18,"x18",18,TRUE,"x18"
"simulation","administrative_aliases",19,19,"x19",5,TRUE,"x19"
"simulation","administrative_aliases",19,20,"x20",2,TRUE,"x20"
"simulation","administrative_aliases",19,21,"x01__admin_alias",4,FALSE,"x01"
"simulation","administrative_aliases",19,22,"x08__admin_alias",16,FALSE,"x08"
"simulation","administrative_aliases",19,23,"x20__admin_alias",2,FALSE,"x20"
"simulation","unit_recodings",19,1,"x01",4,TRUE,"x01"
"simulation","unit_recodings",19,2,"x02",6,TRUE,"x02"
"simulation","unit_recodings",19,3,"x03",1,TRUE,"x03"
"simulation","unit_recodings",19,4,"x04",14,TRUE,"x04"
"simulation","unit_recodings",19,5,"x05",13,TRUE,"x05"
"simulation","unit_recodings",19,6,"x06",10,TRUE,"x06"
"simulation","unit_recodings",19,7,"x07",9,TRUE,"x07"
"simulation","unit_recodings",19,8,"x08",16,TRUE,"x08"
"simulation","unit_recodings",19,9,"x09",7,TRUE,"x09"
"simulation","unit_recodings",19,10,"x10",3,TRUE,"x10"
"simulation","unit_recodings",19,11,"x11",12,TRUE,"x11"
"simulation","unit_recodings",19,12,"x12",15,TRUE,"x12"
"simulation","unit_recodings",19,13,"x13",17,TRUE,"x13"
"simulation","unit_recodings",19,14,"x14",11,TRUE,"x14"
"simulation","unit_recodings",19,15,"x15",8,TRUE,"x15"
"simulation","unit_recodings",19,16,"x16",20,TRUE,"x16"
"simulation","unit_recodings",19,17,"x17",19,TRUE,"x17"
"simulation","unit_recodings",19,18,"x18",18,TRUE,"x18"
"simulation","unit_recodings",19,19,"x19",5,TRUE,"x19"
"simulation","unit_recodings",19,20,"x20",2,TRUE,"x20"
"simulation","unit_recodings",19,21,"x02__standardized",6,FALSE,"x02"
"simulation","unit_recodings",19,22,"x05__standardized",13,FALSE,"x05"
"simulation","unit_recodings",19,23,"x06__standardized",10,FALSE,"x06"
"simulation","complements",19,1,"x01",4,TRUE,"x01"
"simulation","complements",19,2,"x02",6,TRUE,"x02"
"simulation","complements",19,3,"x03",1,TRUE,"x03"
"simulation","complements",19,4,"x04",14,TRUE,"x04"
"simulation","complements",19,5,"x05",13,TRUE,"x05"
"simulation","complements",19,6,"x06",10,TRUE,"x06"
"simulation","complements",19,7,"x07",9,TRUE,"x07"
"simulation","complements",19,8,"x08",16,TRUE,"x08"
"simulation","complements",19,9,"x09",7,TRUE,"x09"
"simulation","complements",19,10,"x10",3,TRUE,"x10"
"simulation","complements",19,11,"x11",12,TRUE,"x11"
"simulation","complements",19,12,"x12",15,TRUE,"x12"
"simulation","complements",19,13,"x13",17,TRUE,"x13"
"simulation","complements",19,14,"x14",11,TRUE,"x14"
"simulation","complements",19,15,"x15",8,TRUE,"x15"
"simulation","complements",19,16,"x16",20,TRUE,"x16"
"simulation","complements",19,17,"x17",19,TRUE,"x17"
"simulation","complements",19,18,"x18",18,TRUE,"x18"
"simulation","complements",19,19,"x19",5,TRUE,"x19"
"simulation","complements",19,20,"x20",2,TRUE,"x20"
"simulation","complements",19,21,"x03__complement",1,FALSE,"x03"
"simulation","complements",19,22,"x07__complement",9,FALSE,"x07"
"simulation","complements",19,23,"x09__complement",7,FALSE,"x09"
"simulation","raw_log_rank",19,1,"x01",4,TRUE,"x01"
"simulation","raw_log_rank",19,2,"x02",6,TRUE,"x02"
"simulation","raw_log_rank",19,3,"x03",1,TRUE,"x03"
"simulation","raw_log_rank",19,4,"x04",14,TRUE,"x04"
"simulation","raw_log_rank",19,5,"x05",13,TRUE,"x05"
"simulation","raw_log_rank",19,6,"x06",10,TRUE,"x06"
"simulation","raw_log_rank",19,7,"x07",9,TRUE,"x07"
"simulation","raw_log_rank",19,8,"x08",16,TRUE,"x08"
"simulation","raw_log_rank",19,9,"x09",7,TRUE,"x09"
"simulation","raw_log_rank",19,10,"x10",3,TRUE,"x10"
"simulation","raw_log_rank",19,11,"x11",12,TRUE,"x11"
"simulation","raw_log_rank",19,12,"x12",15,TRUE,"x12"
"simulation","raw_log_rank",19,13,"x13",17,TRUE,"x13"
"simulation","raw_log_rank",19,14,"x14",11,TRUE,"x14"
"simulation","raw_log_rank",19,15,"x15",8,TRUE,"x15"
"simulation","raw_log_rank",19,16,"x16",20,TRUE,"x16"
"simulation","raw_log_rank",19,17,"x17",19,TRUE,"x17"
"simulation","raw_log_rank",19,18,"x18",18,TRUE,"x18"
"simulation","raw_log_rank",19,19,"x19",5,TRUE,"x19"
"simulation","raw_log_rank",19,20,"x20",2,TRUE,"x20"
"simulation","raw_log_rank",19,21,"x01__log",4,FALSE,"x01"
"simulation","raw_log_rank",19,22,"x01__rank",4,FALSE,"x01"
"simulation","raw_log_rank",19,23,"x02__log",6,FALSE,"x02"
"simulation","raw_log_rank",19,24,"x02__rank",6,FALSE,"x02"
"simulation","raw_log_rank",19,25,"x03__log",1,FALSE,"x03"
"simulation","raw_log_rank",19,26,"x03__rank",1,FALSE,"x03"
"simulation","routine_bundle",19,1,"x01",4,TRUE,"x01"
"simulation","routine_bundle",19,2,"x02",6,TRUE,"x02"
"simulation","routine_bundle",19,3,"x03",1,TRUE,"x03"
"simulation","routine_bundle",19,4,"x04",14,TRUE,"x04"
"simulation","routine_bundle",19,5,"x05",13,TRUE,"x05"
"simulation","routine_bundle",19,6,"x06",10,TRUE,"x06"
"simulation","routine_bundle",19,7,"x07",9,TRUE,"x07"
"simulation","routine_bundle",19,8,"x08",16,TRUE,"x08"
"simulation","routine_bundle",19,9,"x09",7,TRUE,"x09"
"simulation","routine_bundle",19,10,"x10",3,TRUE,"x10"
"simulation","routine_bundle",19,11,"x11",12,TRUE,"x11"
"simulation","routine_bundle",19,12,"x12",15,TRUE,"x12"
"simulation","routine_bundle",19,13,"x13",17,TRUE,"x13"
"simulation","routine_bundle",19,14,"x14",11,TRUE,"x14"
"simulation","routine_bundle",19,15,"x15",8,TRUE,"x15"
"simulation","routine_bundle",19,16,"x16",20,TRUE,"x16"
"simulation","routine_bundle",19,17,"x17",19,TRUE,"x17"
"simulation","routine_bundle",19,18,"x18",18,TRUE,"x18"
"simulation","routine_bundle",19,19,"x19",5,TRUE,"x19"
"simulation","routine_bundle",19,20,"x20",2,TRUE,"x20"
"simulation","routine_bundle",19,21,"x01__admin_alias",4,FALSE,"x01"
"simulation","routine_bundle",19,22,"x08__admin_alias",16,FALSE,"x08"
"simulation","routine_bundle",19,23,"x20__admin_alias",2,FALSE,"x20"
"simulation","routine_bundle",19,24,"x02__standardized",6,FALSE,"x02"
"simulation","routine_bundle",19,25,"x05__standardized",13,FALSE,"x05"
"simulation","routine_bundle",19,26,"x06__standardized",10,FALSE,"x06"
"simulation","routine_bundle",19,27,"x03__complement",1,FALSE,"x03"
"simulation","routine_bundle",19,28,"x07__complement",9,FALSE,"x07"
"simulation","routine_bundle",19,29,"x09__complement",7,FALSE,"x09"
"simulation","routine_bundle",19,30,"x01__log",4,FALSE,"x01"
"simulation","routine_bundle",19,31,"x01__rank",4,FALSE,"x01"
"simulation","routine_bundle",19,32,"x02__log",6,FALSE,"x02"
"simulation","routine_bundle",19,33,"x02__rank",6,FALSE,"x02"
"simulation","routine_bundle",19,34,"x03__log",1,FALSE,"x03"
"simulation","routine_bundle",19,35,"x03__rank",1,FALSE,"x03"
"simulation","canonical",20,1,"x01",15,TRUE,"x01"
"simulation","canonical",20,2,"x02",18,TRUE,"x02"
"simulation","canonical",20,3,"x03",10,TRUE,"x03"
"simulation","canonical",20,4,"x04",6,TRUE,"x04"
"simulation","canonical",20,5,"x05",20,TRUE,"x05"
"simulation","canonical",20,6,"x06",2,TRUE,"x06"
"simulation","canonical",20,7,"x07",13,TRUE,"x07"
"simulation","canonical",20,8,"x08",19,TRUE,"x08"
"simulation","canonical",20,9,"x09",12,TRUE,"x09"
"simulation","canonical",20,10,"x10",3,TRUE,"x10"
"simulation","canonical",20,11,"x11",7,TRUE,"x11"
"simulation","canonical",20,12,"x12",16,TRUE,"x12"
"simulation","canonical",20,13,"x13",4,TRUE,"x13"
"simulation","canonical",20,14,"x14",8,TRUE,"x14"
"simulation","canonical",20,15,"x15",14,TRUE,"x15"
"simulation","canonical",20,16,"x16",5,TRUE,"x16"
"simulation","canonical",20,17,"x17",9,TRUE,"x17"
"simulation","canonical",20,18,"x18",17,TRUE,"x18"
"simulation","canonical",20,19,"x19",1,TRUE,"x19"
"simulation","canonical",20,20,"x20",11,TRUE,"x20"
"simulation","administrative_aliases",20,1,"x01",15,TRUE,"x01"
"simulation","administrative_aliases",20,2,"x02",18,TRUE,"x02"
"simulation","administrative_aliases",20,3,"x03",10,TRUE,"x03"
"simulation","administrative_aliases",20,4,"x04",6,TRUE,"x04"
"simulation","administrative_aliases",20,5,"x05",20,TRUE,"x05"
"simulation","administrative_aliases",20,6,"x06",2,TRUE,"x06"
"simulation","administrative_aliases",20,7,"x07",13,TRUE,"x07"
"simulation","administrative_aliases",20,8,"x08",19,TRUE,"x08"
"simulation","administrative_aliases",20,9,"x09",12,TRUE,"x09"
"simulation","administrative_aliases",20,10,"x10",3,TRUE,"x10"
"simulation","administrative_aliases",20,11,"x11",7,TRUE,"x11"
"simulation","administrative_aliases",20,12,"x12",16,TRUE,"x12"
"simulation","administrative_aliases",20,13,"x13",4,TRUE,"x13"
"simulation","administrative_aliases",20,14,"x14",8,TRUE,"x14"
"simulation","administrative_aliases",20,15,"x15",14,TRUE,"x15"
"simulation","administrative_aliases",20,16,"x16",5,TRUE,"x16"
"simulation","administrative_aliases",20,17,"x17",9,TRUE,"x17"
"simulation","administrative_aliases",20,18,"x18",17,TRUE,"x18"
"simulation","administrative_aliases",20,19,"x19",1,TRUE,"x19"
"simulation","administrative_aliases",20,20,"x20",11,TRUE,"x20"
"simulation","administrative_aliases",20,21,"x01__admin_alias",15,FALSE,"x01"
"simulation","administrative_aliases",20,22,"x08__admin_alias",19,FALSE,"x08"
"simulation","administrative_aliases",20,23,"x20__admin_alias",11,FALSE,"x20"
"simulation","unit_recodings",20,1,"x01",15,TRUE,"x01"
"simulation","unit_recodings",20,2,"x02",18,TRUE,"x02"
"simulation","unit_recodings",20,3,"x03",10,TRUE,"x03"
"simulation","unit_recodings",20,4,"x04",6,TRUE,"x04"
"simulation","unit_recodings",20,5,"x05",20,TRUE,"x05"
"simulation","unit_recodings",20,6,"x06",2,TRUE,"x06"
"simulation","unit_recodings",20,7,"x07",13,TRUE,"x07"
"simulation","unit_recodings",20,8,"x08",19,TRUE,"x08"
"simulation","unit_recodings",20,9,"x09",12,TRUE,"x09"
"simulation","unit_recodings",20,10,"x10",3,TRUE,"x10"
"simulation","unit_recodings",20,11,"x11",7,TRUE,"x11"
"simulation","unit_recodings",20,12,"x12",16,TRUE,"x12"
"simulation","unit_recodings",20,13,"x13",4,TRUE,"x13"
"simulation","unit_recodings",20,14,"x14",8,TRUE,"x14"
"simulation","unit_recodings",20,15,"x15",14,TRUE,"x15"
"simulation","unit_recodings",20,16,"x16",5,TRUE,"x16"
"simulation","unit_recodings",20,17,"x17",9,TRUE,"x17"
"simulation","unit_recodings",20,18,"x18",17,TRUE,"x18"
"simulation","unit_recodings",20,19,"x19",1,TRUE,"x19"
"simulation","unit_recodings",20,20,"x20",11,TRUE,"x20"
"simulation","unit_recodings",20,21,"x02__standardized",18,FALSE,"x02"
"simulation","unit_recodings",20,22,"x05__standardized",20,FALSE,"x05"
"simulation","unit_recodings",20,23,"x06__standardized",2,FALSE,"x06"
"simulation","complements",20,1,"x01",15,TRUE,"x01"
"simulation","complements",20,2,"x02",18,TRUE,"x02"
"simulation","complements",20,3,"x03",10,TRUE,"x03"
"simulation","complements",20,4,"x04",6,TRUE,"x04"
"simulation","complements",20,5,"x05",20,TRUE,"x05"
"simulation","complements",20,6,"x06",2,TRUE,"x06"
"simulation","complements",20,7,"x07",13,TRUE,"x07"
"simulation","complements",20,8,"x08",19,TRUE,"x08"
"simulation","complements",20,9,"x09",12,TRUE,"x09"
"simulation","complements",20,10,"x10",3,TRUE,"x10"
"simulation","complements",20,11,"x11",7,TRUE,"x11"
"simulation","complements",20,12,"x12",16,TRUE,"x12"
"simulation","complements",20,13,"x13",4,TRUE,"x13"
"simulation","complements",20,14,"x14",8,TRUE,"x14"
"simulation","complements",20,15,"x15",14,TRUE,"x15"
"simulation","complements",20,16,"x16",5,TRUE,"x16"
"simulation","complements",20,17,"x17",9,TRUE,"x17"
"simulation","complements",20,18,"x18",17,TRUE,"x18"
"simulation","complements",20,19,"x19",1,TRUE,"x19"
"simulation","complements",20,20,"x20",11,TRUE,"x20"
"simulation","complements",20,21,"x03__complement",10,FALSE,"x03"
"simulation","complements",20,22,"x07__complement",13,FALSE,"x07"
"simulation","complements",20,23,"x09__complement",12,FALSE,"x09"
"simulation","raw_log_rank",20,1,"x01",15,TRUE,"x01"
"simulation","raw_log_rank",20,2,"x02",18,TRUE,"x02"
"simulation","raw_log_rank",20,3,"x03",10,TRUE,"x03"
"simulation","raw_log_rank",20,4,"x04",6,TRUE,"x04"
"simulation","raw_log_rank",20,5,"x05",20,TRUE,"x05"
"simulation","raw_log_rank",20,6,"x06",2,TRUE,"x06"
"simulation","raw_log_rank",20,7,"x07",13,TRUE,"x07"
"simulation","raw_log_rank",20,8,"x08",19,TRUE,"x08"
"simulation","raw_log_rank",20,9,"x09",12,TRUE,"x09"
"simulation","raw_log_rank",20,10,"x10",3,TRUE,"x10"
"simulation","raw_log_rank",20,11,"x11",7,TRUE,"x11"
"simulation","raw_log_rank",20,12,"x12",16,TRUE,"x12"
"simulation","raw_log_rank",20,13,"x13",4,TRUE,"x13"
"simulation","raw_log_rank",20,14,"x14",8,TRUE,"x14"
"simulation","raw_log_rank",20,15,"x15",14,TRUE,"x15"
"simulation","raw_log_rank",20,16,"x16",5,TRUE,"x16"
"simulation","raw_log_rank",20,17,"x17",9,TRUE,"x17"
"simulation","raw_log_rank",20,18,"x18",17,TRUE,"x18"
"simulation","raw_log_rank",20,19,"x19",1,TRUE,"x19"
"simulation","raw_log_rank",20,20,"x20",11,TRUE,"x20"
"simulation","raw_log_rank",20,21,"x01__log",15,FALSE,"x01"
"simulation","raw_log_rank",20,22,"x01__rank",15,FALSE,"x01"
"simulation","raw_log_rank",20,23,"x02__log",18,FALSE,"x02"
"simulation","raw_log_rank",20,24,"x02__rank",18,FALSE,"x02"
"simulation","raw_log_rank",20,25,"x03__log",10,FALSE,"x03"
"simulation","raw_log_rank",20,26,"x03__rank",10,FALSE,"x03"
"simulation","routine_bundle",20,1,"x01",15,TRUE,"x01"
"simulation","routine_bundle",20,2,"x02",18,TRUE,"x02"
"simulation","routine_bundle",20,3,"x03",10,TRUE,"x03"
"simulation","routine_bundle",20,4,"x04",6,TRUE,"x04"
"simulation","routine_bundle",20,5,"x05",20,TRUE,"x05"
"simulation","routine_bundle",20,6,"x06",2,TRUE,"x06"
"simulation","routine_bundle",20,7,"x07",13,TRUE,"x07"
"simulation","routine_bundle",20,8,"x08",19,TRUE,"x08"
"simulation","routine_bundle",20,9,"x09",12,TRUE,"x09"
"simulation","routine_bundle",20,10,"x10",3,TRUE,"x10"
"simulation","routine_bundle",20,11,"x11",7,TRUE,"x11"
"simulation","routine_bundle",20,12,"x12",16,TRUE,"x12"
"simulation","routine_bundle",20,13,"x13",4,TRUE,"x13"
"simulation","routine_bundle",20,14,"x14",8,TRUE,"x14"
"simulation","routine_bundle",20,15,"x15",14,TRUE,"x15"
"simulation","routine_bundle",20,16,"x16",5,TRUE,"x16"
"simulation","routine_bundle",20,17,"x17",9,TRUE,"x17"
"simulation","routine_bundle",20,18,"x18",17,TRUE,"x18"
"simulation","routine_bundle",20,19,"x19",1,TRUE,"x19"
"simulation","routine_bundle",20,20,"x20",11,TRUE,"x20"
"simulation","routine_bundle",20,21,"x01__admin_alias",15,FALSE,"x01"
"simulation","routine_bundle",20,22,"x08__admin_alias",19,FALSE,"x08"
"simulation","routine_bundle",20,23,"x20__admin_alias",11,FALSE,"x20"
"simulation","routine_bundle",20,24,"x02__standardized",18,FALSE,"x02"
"simulation","routine_bundle",20,25,"x05__standardized",20,FALSE,"x05"
"simulation","routine_bundle",20,26,"x06__standardized",2,FALSE,"x06"
"simulation","routine_bundle",20,27,"x03__complement",10,FALSE,"x03"
"simulation","routine_bundle",20,28,"x07__complement",13,FALSE,"x07"
"simulation","routine_bundle",20,29,"x09__complement",12,FALSE,"x09"
"simulation","routine_bundle",20,30,"x01__log",15,FALSE,"x01"
"simulation","routine_bundle",20,31,"x01__rank",15,FALSE,"x01"
"simulation","routine_bundle",20,32,"x02__log",18,FALSE,"x02"
"simulation","routine_bundle",20,33,"x02__rank",18,FALSE,"x02"
"simulation","routine_bundle",20,34,"x03__log",10,FALSE,"x03"
"simulation","routine_bundle",20,35,"x03__rank",10,FALSE,"x03"
